NumTrace,Num_Test,ID_user,Date_Performance,Latence,Port_source,Jitter,Port_destination,Ville,Output,Moment_du_ping,server_name,Input,IP_Destination,Technologie_Reseau,IP_source,Packetloss,throuput
3,342,Elodie,2024-10-18 10:47:38,26.59,55323,1.89999999999999,22124.0,Lyon,Headphone,2024-10-18 10:49:28,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,343,Elodie,2024-10-18 10:47:38,24.83,55324,1.76,22124.0,Lyon,Headphone,2024-10-18 10:49:30,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,344,Elodie,2024-10-18 10:47:38,25.01,55325,0.180000000000003,22124.0,Lyon,Headphone,2024-10-18 10:49:32,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,345,Elodie,2024-10-18 10:47:38,27.49,61258,2.47999999999999,22124.0,Lyon,Headphone,2024-10-18 10:49:34,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,346,Elodie,2024-10-18 10:47:38,25.16,61259,2.32999999999999,22124.0,Lyon,Headphone,2024-10-18 10:49:36,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,347,Elodie,2024-10-18 10:47:38,24.68,61260,0.48,22124.0,Lyon,Headphone,2024-10-18 10:49:38,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,348,Elodie,2024-10-18 10:47:38,24.99,61877,0.309999999999998,22124.0,Lyon,Headphone,2024-10-18 10:49:40,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,349,Elodie,2024-10-18 10:47:38,28.37,61878,3.38,22124.0,Lyon,Headphone,2024-10-18 10:49:42,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,350,Elodie,2024-10-18 10:47:38,26.8,61879,1.57,22124.0,Lyon,Headphone,2024-10-18 10:49:44,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,351,Elodie,2024-10-18 10:47:38,24.97,49473,1.83,22124.0,Lyon,Headphone,2024-10-18 10:49:46,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,352,Elodie,2024-10-18 10:47:38,26.4,49474,1.42999999999999,22124.0,Lyon,Headphone,2024-10-18 10:49:48,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,353,Elodie,2024-10-18 10:47:38,33.1,56370,6.7,22124.0,Lyon,Headphone,2024-10-18 10:49:50,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,354,Elodie,2024-10-18 10:47:38,25.34,53169,7.76,22124.0,Lyon,Headphone,2024-10-18 10:49:52,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,355,Elodie,2024-10-18 10:47:38,25.19,53170,0.149999999999998,22124.0,Lyon,Headphone,2024-10-18 10:49:54,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,356,Elodie,2024-10-18 10:47:38,24.89,53171,0.3,22124.0,Lyon,Headphone,2024-10-18 10:49:56,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,357,Elodie,2024-10-18 10:47:38,27.19,57206,2.3,22124.0,Lyon,Headphone,2024-10-18 10:49:58,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,358,Elodie,2024-10-18 10:47:38,25.14,56671,2.05,22124.0,Lyon,Headphone,2024-10-18 10:50:00,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,359,Elodie,2024-10-18 10:47:38,30.92,56672,5.78,22124.0,Lyon,Headphone,2024-10-18 10:50:02,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,360,Elodie,2024-10-18 10:47:38,26.63,55401,4.29,22124.0,Lyon,Headphone,2024-10-18 10:50:04,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,361,Elodie,2024-10-18 10:47:38,25.92,55402,0.709999999999997,22124.0,Lyon,Headphone,2024-10-18 10:50:06,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,362,Elodie,2024-10-18 10:47:38,25.07,55403,0.850000000000001,22124.0,Lyon,Headphone,2024-10-18 10:50:08,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,363,Elodie,2024-10-18 10:47:38,24.63,61600,0.440000000000001,22124.0,Lyon,Headphone,2024-10-18 10:50:10,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,364,Elodie,2024-10-18 10:47:38,28.43,61604,3.8,22124.0,Lyon,Headphone,2024-10-18 10:50:12,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,365,Elodie,2024-10-18 10:47:38,24.93,61605,3.5,22124.0,Lyon,Headphone,2024-10-18 10:50:14,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,366,Elodie,2024-10-18 10:47:38,25.11,57298,0.179999999999999,22124.0,Lyon,Headphone,2024-10-18 10:50:16,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,367,Elodie,2024-10-18 10:47:38,29.11,57299,4.0,22124.0,Lyon,Headphone,2024-10-18 10:50:18,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,368,Elodie,2024-10-18 10:47:38,25.11,57300,4.0,22124.0,Lyon,Headphone,2024-10-18 10:50:20,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,369,Elodie,2024-10-18 10:47:38,24.83,52720,0.280000000000001,22124.0,Lyon,Headphone,2024-10-18 10:50:22,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,370,Elodie,2024-10-18 10:47:38,24.92,52721,0.0900000000000034,22124.0,Lyon,Headphone,2024-10-18 10:50:24,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,371,Elodie,2024-10-18 10:47:38,24.68,52722,0.240000000000002,22124.0,Lyon,Headphone,2024-10-18 10:50:26,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,372,Elodie,2024-10-18 10:47:38,24.6,55561,0.0799999999999983,22124.0,Lyon,Headphone,2024-10-18 10:50:28,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,373,Elodie,2024-10-18 10:47:38,25.58,55562,0.979999999999996,22124.0,Lyon,Headphone,2024-10-18 10:50:30,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,374,Elodie,2024-10-18 10:47:38,24.99,55563,0.589999999999999,22124.0,Lyon,Headphone,2024-10-18 10:50:32,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,375,Elodie,2024-10-18 10:47:38,25.84,49870,0.850000000000001,22124.0,Lyon,Headphone,2024-10-18 10:50:34,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,376,Elodie,2024-10-18 10:47:38,36.6,57378,10.76,22124.0,Lyon,Headphone,2024-10-18 10:50:36,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,377,Elodie,2024-10-18 10:47:38,24.91,57379,11.69,22124.0,Lyon,Headphone,2024-10-18 10:50:38,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,378,Elodie,2024-10-18 10:47:38,25.11,59766,0.199999999999999,22124.0,Lyon,Headphone,2024-10-18 10:50:40,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,379,Elodie,2024-10-18 10:47:38,25.32,61438,0.21,22124.0,Lyon,Headphone,2024-10-18 10:50:42,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,380,Elodie,2024-10-18 10:47:38,24.64,61439,0.679999999999999,22124.0,Lyon,Headphone,2024-10-18 10:50:44,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,381,Elodie,2024-10-18 10:47:38,28.12,54571,3.48,22124.0,Lyon,Headphone,2024-10-18 10:50:46,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,382,Elodie,2024-10-18 10:47:38,25.01,54572,3.10999999999999,22124.0,Lyon,Headphone,2024-10-18 10:50:48,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,383,Elodie,2024-10-18 10:47:38,25.05,54573,0.0399999999999991,22124.0,Lyon,Headphone,2024-10-18 10:50:50,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,384,Elodie,2024-10-18 10:47:38,30.09,51224,5.03999999999999,22124.0,Lyon,Headphone,2024-10-18 10:50:52,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,385,Elodie,2024-10-18 10:47:38,24.58,59563,5.51,22124.0,Lyon,Headphone,2024-10-18 10:50:54,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,386,Elodie,2024-10-18 10:47:38,30.26,59564,5.68,22124.0,Lyon,Headphone,2024-10-18 10:50:56,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,387,Elodie,2024-10-18 10:47:38,24.89,60800,5.37,22124.0,Lyon,Headphone,2024-10-18 10:50:58,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,388,Elodie,2024-10-18 10:47:38,25.2,64635,0.309999999999998,22124.0,Lyon,Headphone,2024-10-18 10:51:00,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,389,Elodie,2024-10-18 10:47:38,24.93,64636,0.269999999999999,22124.0,Lyon,Headphone,2024-10-18 10:51:02,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,390,Elodie,2024-10-18 10:47:38,32.24,60516,7.31,22124.0,Lyon,Headphone,2024-10-18 10:51:04,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,391,Elodie,2024-10-18 10:47:38,27.43,60517,4.81,22124.0,Lyon,Headphone,2024-10-18 10:51:06,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,392,Elodie,2024-10-18 10:47:38,24.75,60518,2.68,22124.0,Lyon,Headphone,2024-10-18 10:51:08,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,393,Elodie,2024-10-18 10:47:38,24.72,54267,0.0300000000000011,22124.0,Lyon,Headphone,2024-10-18 10:51:10,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,394,Elodie,2024-10-18 10:47:38,25.97,54271,1.25,22124.0,Lyon,Headphone,2024-10-18 10:51:12,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,395,Elodie,2024-10-18 10:47:38,24.74,54272,1.23,22124.0,Lyon,Headphone,2024-10-18 10:51:14,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,396,Elodie,2024-10-18 10:47:38,25.4,57775,0.66,22124.0,Lyon,Headphone,2024-10-18 10:51:16,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,397,Elodie,2024-10-18 10:47:38,25.22,57776,0.179999999999999,22124.0,Lyon,Headphone,2024-10-18 10:51:18,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,398,Elodie,2024-10-18 10:47:38,25.21,57777,0.009999999999998,22124.0,Lyon,Headphone,2024-10-18 10:51:20,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,399,Elodie,2024-10-18 10:47:38,28.61,52315,3.39999999999999,22124.0,Lyon,Headphone,2024-10-18 10:51:22,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,400,Elodie,2024-10-18 10:47:38,26.01,52316,2.59999999999999,22124.0,Lyon,Headphone,2024-10-18 10:51:24,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,401,Elodie,2024-10-18 10:47:38,25.23,52320,0.780000000000001,22124.0,Lyon,Headphone,2024-10-18 10:51:26,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,402,Elodie,2024-10-18 10:47:38,25.56,64622,0.329999999999998,22124.0,Lyon,Headphone,2024-10-18 10:51:28,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,403,Elodie,2024-10-18 10:47:38,24.7,64623,0.859999999999999,22124.0,Lyon,Headphone,2024-10-18 10:51:30,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,404,Elodie,2024-10-18 10:47:38,24.76,64624,0.0600000000000022,22124.0,Lyon,Headphone,2024-10-18 10:51:32,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,405,Elodie,2024-10-18 10:47:38,25.6,53234,0.839999999999999,22124.0,Lyon,Headphone,2024-10-18 10:51:34,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,406,Elodie,2024-10-18 10:47:38,24.9,53235,0.700000000000002,22124.0,Lyon,Headphone,2024-10-18 10:51:36,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,407,Elodie,2024-10-18 10:47:38,25.28,50650,0.380000000000002,22124.0,Lyon,Headphone,2024-10-18 10:51:38,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,408,Elodie,2024-10-18 10:47:38,28.1,63282,2.82,22124.0,Lyon,Headphone,2024-10-18 10:51:40,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,409,Elodie,2024-10-18 10:47:38,25.62,63283,2.48,22124.0,Lyon,Headphone,2024-10-18 10:51:42,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,410,Elodie,2024-10-18 10:47:38,32.1,63284,6.48,22124.0,Lyon,Headphone,2024-10-18 10:51:44,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,411,Elodie,2024-10-18 10:47:38,274.03,57531,241.93,22124.0,Lyon,Headphone,2024-10-18 10:51:48,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,412,Elodie,2024-10-18 10:47:38,24.75,57532,249.28,22124.0,Lyon,Headphone,2024-10-18 10:51:51,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,413,Elodie,2024-10-18 10:47:38,28.03,60336,3.28,22124.0,Lyon,Headphone,2024-10-18 10:51:53,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,414,Elodie,2024-10-18 10:47:38,26.0,64925,2.03,22124.0,Lyon,Headphone,2024-10-18 10:51:54,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,415,Elodie,2024-10-18 10:47:38,25.59,64926,0.41,22124.0,Lyon,Headphone,2024-10-18 10:51:56,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,416,Elodie,2024-10-18 10:47:38,24.65,53663,0.940000000000001,22124.0,Lyon,Headphone,2024-10-18 10:51:58,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,417,Elodie,2024-10-18 10:47:38,25.02,59774,0.370000000000001,22124.0,Lyon,Headphone,2024-10-18 10:52:00,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,418,Elodie,2024-10-18 10:47:38,24.72,59775,0.3,22124.0,Lyon,Headphone,2024-10-18 10:52:03,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,419,Elodie,2024-10-18 10:47:38,24.7,56860,0.0199999999999995,22124.0,Lyon,Headphone,2024-10-18 10:52:04,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,420,Elodie,2024-10-18 10:47:38,28.3,59739,3.6,22124.0,Lyon,Headphone,2024-10-18 10:52:06,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,421,Elodie,2024-10-18 10:47:38,25.29,59740,3.01,22124.0,Lyon,Headphone,2024-10-18 10:52:08,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,422,Elodie,2024-10-18 10:47:38,24.95,59741,0.339999999999999,22124.0,Lyon,Headphone,2024-10-18 10:52:10,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,423,Elodie,2024-10-18 10:47:38,31.95,58707,7.0,22124.0,Lyon,Headphone,2024-10-18 10:52:12,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,424,Elodie,2024-10-18 10:47:38,25.06,58708,6.89,22124.0,Lyon,Headphone,2024-10-18 10:52:14,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,425,Elodie,2024-10-18 10:47:38,24.73,58709,0.329999999999998,22124.0,Lyon,Headphone,2024-10-18 10:52:16,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,426,Elodie,2024-10-18 10:47:38,25.2,62581,0.469999999999998,22124.0,Lyon,Headphone,2024-10-18 10:52:18,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,427,Elodie,2024-10-18 10:47:38,24.88,62991,0.32,22124.0,Lyon,Headphone,2024-10-18 10:52:20,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,428,Elodie,2024-10-18 10:47:38,30.73,62992,5.85,22124.0,Lyon,Headphone,2024-10-18 10:52:22,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,429,Elodie,2024-10-18 10:47:38,28.32,60716,2.41,22124.0,Lyon,Headphone,2024-10-18 10:52:24,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,430,Elodie,2024-10-18 10:47:38,25.02,60717,3.3,22124.0,Lyon,Headphone,2024-10-18 10:52:26,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,431,Elodie,2024-10-18 10:47:38,25.27,60718,0.25,22124.0,Lyon,Headphone,2024-10-18 10:52:28,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,432,Elodie,2024-10-18 10:47:38,29.19,60290,3.92,22124.0,Lyon,Headphone,2024-10-18 10:52:30,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,433,Elodie,2024-10-18 10:47:38,25.34,60291,3.85,22124.0,Lyon,Headphone,2024-10-18 10:52:32,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,434,Elodie,2024-10-18 10:47:38,25.0,65468,0.339999999999999,22124.0,Lyon,Headphone,2024-10-18 10:52:34,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,435,Elodie,2024-10-18 10:47:38,34.84,61349,9.84,22124.0,Lyon,Headphone,2024-10-18 10:52:36,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,436,Elodie,2024-10-18 10:47:38,24.82,54160,10.02,22124.0,Lyon,Headphone,2024-10-18 10:52:38,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,437,Elodie,2024-10-18 10:47:38,24.91,54161,0.0899999999999998,22124.0,Lyon,Headphone,2024-10-18 10:52:40,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,438,Elodie,2024-10-18 10:47:38,26.22,49381,1.30999999999999,22124.0,Lyon,Headphone,2024-10-18 10:52:42,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,439,Elodie,2024-10-18 10:47:38,27.18,56685,0.96,22124.0,Lyon,Headphone,2024-10-18 10:52:44,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,440,Elodie,2024-10-18 10:47:38,24.87,56686,2.30999999999999,22124.0,Lyon,Headphone,2024-10-18 10:52:46,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,441,Elodie,2024-10-18 10:47:38,28.48,60283,3.61,22124.0,Lyon,Headphone,2024-10-18 10:52:48,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,442,Elodie,2024-10-18 10:47:38,25.11,60284,3.37,22124.0,Lyon,Headphone,2024-10-18 10:52:50,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,443,Elodie,2024-10-18 10:47:38,33.13,61553,8.02,22124.0,Lyon,Headphone,2024-10-18 10:52:52,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,444,Elodie,2024-10-18 10:47:38,24.61,64427,8.52,22124.0,Lyon,Headphone,2024-10-18 10:52:55,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,445,Elodie,2024-10-18 10:47:38,25.02,62853,0.41,22124.0,Lyon,Headphone,2024-10-18 10:52:56,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,446,Elodie,2024-10-18 10:47:38,24.79,51315,0.23,22124.0,Lyon,Headphone,2024-10-18 10:52:58,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,447,Elodie,2024-10-18 10:47:38,31.47,55613,6.68,22124.0,Lyon,Headphone,2024-10-18 10:53:00,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,448,Elodie,2024-10-18 10:47:38,24.56,53766,6.91,22124.0,Lyon,Headphone,2024-10-18 10:53:02,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,449,Elodie,2024-10-18 10:47:38,24.75,51768,0.190000000000001,22124.0,Lyon,Headphone,2024-10-18 10:53:04,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,450,Elodie,2024-10-18 10:47:38,28.33,51769,3.57999999999999,22124.0,Lyon,Headphone,2024-10-18 10:53:06,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,451,Elodie,2024-10-18 10:47:38,25.16,57587,3.16999999999999,22124.0,Lyon,Headphone,2024-10-18 10:53:08,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,452,Elodie,2024-10-18 10:47:38,25.02,57588,0.14,22124.0,Lyon,Headphone,2024-10-18 10:53:10,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,453,Elodie,2024-10-18 10:47:38,25.0,60489,0.0199999999999995,22124.0,Lyon,Headphone,2024-10-18 10:53:12,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,454,Elodie,2024-10-18 10:47:38,25.49,59872,0.489999999999998,22124.0,Lyon,Headphone,2024-10-18 10:53:14,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,455,Elodie,2024-10-18 10:47:38,25.0,56983,0.489999999999998,22124.0,Lyon,Headphone,2024-10-18 10:53:16,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,456,Elodie,2024-10-18 10:47:38,34.63,56984,9.63,22124.0,Lyon,Headphone,2024-10-18 10:53:18,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,457,Elodie,2024-10-18 10:47:38,24.96,52635,9.67,22124.0,Lyon,Headphone,2024-10-18 10:53:20,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,458,Elodie,2024-10-18 10:47:38,26.76,52636,1.8,22124.0,Lyon,Headphone,2024-10-18 10:53:22,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,459,Elodie,2024-10-18 10:47:38,30.65,52637,3.88999999999999,22124.0,Lyon,Headphone,2024-10-18 10:53:24,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,460,Elodie,2024-10-18 10:47:38,24.89,55944,5.75999999999999,22124.0,Lyon,Headphone,2024-10-18 10:53:26,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,461,Elodie,2024-10-18 10:47:38,28.21,55945,3.32,22124.0,Lyon,Headphone,2024-10-18 10:53:28,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,462,Elodie,2024-10-18 10:47:38,29.17,55946,0.96,22124.0,Lyon,Headphone,2024-10-18 10:53:30,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,463,Elodie,2024-10-18 10:47:38,25.14,64455,4.03,22124.0,Lyon,Headphone,2024-10-18 10:53:32,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,464,Elodie,2024-10-18 10:47:38,24.9,53009,0.240000000000002,22124.0,Lyon,Headphone,2024-10-18 10:53:34,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,465,Elodie,2024-10-18 10:47:38,25.19,53010,0.290000000000002,22124.0,Lyon,Headphone,2024-10-18 10:53:36,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,466,Elodie,2024-10-18 10:47:38,24.9,53416,0.290000000000002,22124.0,Lyon,Headphone,2024-10-18 10:53:38,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,467,Elodie,2024-10-18 10:47:38,28.73,53112,3.83,22124.0,Lyon,Headphone,2024-10-18 10:53:40,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,468,Elodie,2024-10-18 10:47:38,25.26,53113,3.46999999999999,22124.0,Lyon,Headphone,2024-10-18 10:53:42,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,469,Elodie,2024-10-18 10:47:38,27.95,50015,2.68999999999999,22124.0,Lyon,Headphone,2024-10-18 10:53:44,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,470,Elodie,2024-10-18 10:47:38,24.8,50016,3.14999999999999,22124.0,Lyon,Headphone,2024-10-18 10:53:46,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,471,Elodie,2024-10-18 10:47:38,24.77,51575,0.0300000000000011,22124.0,Lyon,Headphone,2024-10-18 10:53:48,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,472,Elodie,2024-10-18 10:47:38,24.59,65050,0.179999999999999,22124.0,Lyon,Headphone,2024-10-18 10:53:50,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,473,Elodie,2024-10-18 10:47:38,26.69,65051,2.1,22124.0,Lyon,Headphone,2024-10-18 10:53:53,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,474,Elodie,2024-10-18 10:47:38,24.86,65052,1.83,22124.0,Lyon,Headphone,2024-10-18 10:53:54,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,475,Elodie,2024-10-18 10:47:38,25.34,50226,0.48,22124.0,Lyon,Headphone,2024-10-18 10:53:56,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,476,Elodie,2024-10-18 10:47:38,27.09,51576,1.75,22124.0,Lyon,Headphone,2024-10-18 10:53:58,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,477,Elodie,2024-10-18 10:47:38,30.51,51577,3.42,22124.0,Lyon,Headphone,2024-10-18 10:54:00,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
3,478,Elodie,2024-10-18 10:47:38,25.8,58742,4.71,22124.0,Lyon,Headphone,2024-10-18 10:54:02,Directory Server,Midi et audio-card,62.113.204.104,Wifi,192.168.1.86,,
